HAULJOIN,CRUISE,VESSEL,HAUL,GIS_STATION,LATITUDE,LONGITUDE,SPECIES_CODE,SEX,WIDTH,CHELA_HEIGHT,SHELL_CONDITION,SAMPLING_FACTOR
-19438,201901,162,160,P-25,60.00428,-173.2692,68580,1,67,11.7,2,7.22222
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,67,11.7,2,4.64256
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,54,11.7,2,4.12622
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,69.2,11.7,2,7.8506
-19455,201901,94,191,Q-30,60.32844,-176.69851,68580,1,57,11.7,2,4.26319
-19465,201901,94,201,T-26,61.33748,-174.3348,68580,1,66.6,11.7,2,4.21326
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,64.6,11.7,2,7.8506
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,70.3,11.8,2,4.64256
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,53.8,11.8,2,4.12622
-19412,201901,94,171,S-24,61.00004,-172.80977,68580,1,54.7,11.8,2,6.49627
-19277,201901,162,117,I-22,57.66848,-170.90018,68580,1,58.2,11.8,2,1
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,65.5,11.8,2,42.77327
-19455,201901,94,191,Q-30,60.32844,-176.69851,68580,1,59.8,11.8,2,4.26319
-19439,201901,162,161,P-24,59.9942,-172.66908,68580,1,72.6,11.8,2,10.72987
-19207,201901,94,129,N-20,59.32686,-169.86517,68580,1,75.4,11.8,2,14.49942
-19482,201901,162,192,U-27,61.65876,-175.0796,68580,1,61.7,11.8,2,1
-19239,201901,162,133,K-23,58.33301,-171.6488,68580,1,52.5,11.8,2,4.6718
-19234,201901,162,128,M-22,58.99971,-171.11821,68580,1,58.5,11.8,2,1
-19402,201901,94,165,Q-22,60.33778,-171.33967,68580,1,53.9,11.8,2,6.88764
-19466,201901,94,202,T-25,61.33138,-173.59707,68580,1,55.6,11.8,2,2.41848
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,64.9,11.8,2,42.77327
-19089,201901,94,99,J-01,57.98794,-167.80798,68580,1,70.8,11.9,2,1
-19195,201901,94,119,I-20,57.66851,-169.66866,68580,1,69,11.9,2,1
-19284,201901,162,104,I-19,57.66378,-169.03401,68580,1,65.3,11.9,2,1
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,66,11.9,2,42.77327
-19450,201901,94,186,P-29,60.00004,-175.92272,68580,1,58.1,11.9,2,2.02239
-19415,201901,94,155,ON2524,59.50437,-172.88133,68580,1,54.3,11.9,2,5.54372
-19239,201901,162,133,K-23,58.33301,-171.6488,68580,1,55.3,11.9,2,4.6718
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,65.8,11.9,2,7.8506
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,56.7,11.9,2,1
-19213,201901,94,135,O-21,59.67397,-170.58361,68580,1,68,11.9,2,5.45914
-19450,201901,94,186,P-29,60.00004,-175.92272,68580,1,57.3,11.9,2,2.02239
-19467,201901,94,203,U-25,61.66948,-173.67274,68580,1,68.4,11.9,2,12.25806
-19484,201901,162,194,V-28,62.00035,-175.80656,68580,1,77.8,12,2,5.68894
-19413,201901,94,172,S-25,60.99977,-173.49497,68580,1,58,12,2,1
-19204,201901,94,126,N-19,59.34803,-169.22843,68580,1,55.6,12,2,2.16841
-19413,201901,94,172,S-25,60.99977,-173.49497,68580,1,55.6,12,2,1
-19088,201901,94,98,J-18,58.01197,-168.44416,68580,1,58.8,12.1,2,32.13771
-19467,201901,94,203,U-25,61.66948,-173.67274,68580,1,69.9,12.1,2,12.25806
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,67.2,12.1,2,29.49454
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,73.3,12.1,2,2.55402
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,69.2,12.1,2,18.50233
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,69,12.2,2,3.16892
-19406,201901,94,174,P-27,60.00487,-174.59971,68580,1,58.5,12.2,2,1
-19084,201901,94,95,K-01,58.34164,-167.84137,68580,1,65,12.2,2,1
-19204,201901,94,126,N-19,59.34803,-169.22843,68580,1,69.9,12.2,2,2.16841
-19207,201901,94,129,N-20,59.32686,-169.86517,68580,1,72.4,12.2,2,14.49942
-19403,201901,94,166,R-22,60.6571,-171.43228,68580,1,68.2,12.2,2,10.68595
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,67.4,12.2,2,16.04371
-19461,201901,94,197,R-27,60.66765,-174.82665,68580,1,57.8,12.2,2,6.26198
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,57.3,12.2,2,1
-19413,201901,94,172,S-25,60.99977,-173.49497,68580,1,56.2,12.2,2,1
-19460,201901,94,196,R-28,60.67369,-175.45271,68580,1,58.3,12.3,2,1
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,67,12.3,2,7.8506
-19277,201901,162,117,I-22,57.66848,-170.90018,68580,1,58,12.3,2,1
-19457,201901,94,193,R-29,60.6735,-176.20214,68580,1,66.4,12.3,2,1
-19411,201901,94,170,R-24,60.66693,-172.74882,68580,1,64.3,12.3,2,1
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,69,12.3,2,16.04371
-19211,201901,94,133,Q-21,60.32928,-170.6645,68580,1,72.9,12.3,2,10.6385
-19211,201901,94,133,Q-21,60.32928,-170.6645,68580,1,75,12.3,2,10.6385
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,69.6,12.3,2,7.8506
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,70.9,12.3,2,4.64256
-19465,201901,94,201,T-26,61.33748,-174.3348,68580,1,58.8,12.3,2,4.21326
-19405,201901,94,173,Q-27,60.32847,-174.72027,68580,1,56.2,12.3,2,1
-19306,201901,94,163,P-23,60.00217,-171.95134,68580,1,72.9,12.4,2,3.83125
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,67.8,12.4,2,3.16892
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,58.6,12.4,2,4.12622
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,70.9,12.4,2,56.82594
-19484,201901,162,194,V-28,62.00035,-175.80656,68580,1,58.9,12.4,2,5.68894
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,60.2,12.4,2,1
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,72,12.4,2,31.55299
-19207,201901,94,129,N-20,59.32686,-169.86517,68580,1,67,12.4,2,14.49942
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,70.8,12.4,2,16.04371
-19405,201901,94,173,Q-27,60.32847,-174.72027,68580,1,55.9,12.4,2,1
-19418,201901,94,158,PO2524,59.83709,-172.89989,68580,1,57.3,12.4,2,11.02755
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,69,12.4,2,7.8506
-19470,201901,94,206,V-25,61.98554,-173.74641,68580,1,71.7,12.4,2,70.41377
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,58.6,12.4,2,4.12622
-19418,201901,94,158,PO2524,59.83709,-172.89989,68580,1,70,12.4,2,11.02755
-19414,201901,94,154,N-24,59.33234,-172.50128,68580,1,58.8,12.4,2,1
-19416,201901,94,156,O-24,59.67118,-172.5644,68580,1,71.5,12.5,2,6.06945
-19459,201901,94,195,S-28,61.01047,-175.5553,68580,1,54.8,12.5,2,1
-19437,201901,162,159,PO2625,59.83169,-173.5523,68580,1,59.5,12.5,2,4.5716
-19233,201901,162,127,M-21,59.00371,-170.48058,68580,1,77.7,12.5,2,1
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,73.6,12.5,2,1
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,68.9,12.5,2,31.55299
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,70.6,12.5,2,31.55299
-19455,201901,94,191,Q-30,60.32844,-176.69851,68580,1,63.6,12.5,2,4.26319
-19239,201901,162,133,K-23,58.33301,-171.6488,68580,1,58.9,12.5,2,4.6718
-19400,201901,162,157,P-26,60.0156,-173.9367,68580,1,63.1,12.5,2,1
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,72.6,12.5,2,7.8506
-19401,201901,94,164,Q-23,60.3267,-172.0607,68580,1,58.1,12.6,2,5.60776
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,70.8,12.6,2,31.55299
-19216,201901,94,138,L-24,58.67681,-172.37531,68580,1,59.2,12.6,2,1
-19407,201901,94,175,O-27,59.65837,-174.45317,68580,1,57.2,12.7,2,3.94756
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,70.7,12.7,2,4.64256
-19456,201901,94,192,Q-29,60.33754,-176.0268,68580,1,59.3,12.7,2,5.84809
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,76.7,12.7,2,29.49454
-19401,201901,94,164,Q-23,60.3267,-172.0607,68580,1,53.9,12.7,2,5.60776
-19208,201901,94,130,O-20,59.66729,-169.90886,68580,1,71.1,12.7,2,7.67908
-19264,201901,162,87,M-01,58.99315,-167.896,68580,1,67.8,12.7,2,1
-19454,201901,94,190,R-30,60.67027,-176.8226,68580,1,62.3,12.7,2,1
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,58,12.7,2,1
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,69.2,12.7,2,31.55299
-19097,201901,94,107,F-19,56.67072,-168.89577,68580,1,64.9,12.7,2,1
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,67.6,12.7,2,2.55402
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,69.8,12.7,2,16.04371
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,69,12.7,2,7.8506
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,70.8,12.7,2,18.50233
-19271,201901,162,95,Q-19,60.33717,-169.31331,68580,1,62.9,12.8,2,20.75001
-19213,201901,94,135,O-21,59.67397,-170.58361,68580,1,72.6,12.8,2,5.45914
-19280,201901,162,120,JI2120,57.81516,-170.00662,68580,1,74.5,12.8,2,1
-19236,201901,162,130,N-23,59.33174,-171.82886,68580,1,57.5,12.8,2,3.82696
-19238,201901,162,132,L-23,58.66961,-171.71027,68580,1,59.3,12.8,2,2.69319
-19457,201901,94,193,R-29,60.6735,-176.20214,68580,1,59.2,12.8,2,1
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,70.7,12.8,2,16.04371
-19483,201901,162,193,V-27,61.99908,-175.17202,68580,1,75.1,12.8,2,11.48885
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,69.9,12.8,2,3.16892
-19104,201901,94,114,GF2221,56.8478,-170.4617,68580,1,61.7,12.8,2,1
-19460,201901,94,196,R-28,60.67369,-175.45271,68580,1,57.5,12.9,2,1
-19252,201901,162,76,G-03,57.00364,-166.46765,68580,1,65.4,12.9,2,1
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,71.9,12.9,2,4.64256
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,73.2,12.9,2,4.64256
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,74.2,12.9,2,29.49454
-19236,201901,162,130,N-23,59.33174,-171.82886,68580,1,60.7,12.9,2,3.82696
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,71.1,12.9,2,16.04371
-19226,201901,94,148,I-25,57.67188,-172.78205,68580,1,59.9,12.9,2,1
-19198,201901,94,122,K-20,58.3313,-169.72593,68580,1,69.3,12.9,2,2.85911
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,74.8,12.9,2,7.8506
-19405,201901,94,173,Q-27,60.32847,-174.72027,68580,1,59.9,13,2,1
-19459,201901,94,195,S-28,61.01047,-175.5553,68580,1,58.7,13,2,1
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,60.2,13,2,4.12622
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,70.3,13,2,56.82594
-19084,201901,94,95,K-01,58.34164,-167.84137,68580,1,59.8,13,2,1
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,76.7,13,2,2.55402
-19236,201901,162,130,N-23,59.33174,-171.82886,68580,1,62.9,13,2,3.82696
-19241,201901,162,135,I-23,57.66,-171.53644,68580,1,60.1,13,2,2.00998
-19241,201901,162,135,I-23,57.66,-171.53644,68580,1,60.6,13,2,2.00998
-19459,201901,94,195,S-28,61.01047,-175.5553,68580,1,60.6,13,2,1
-19459,201901,94,195,S-28,61.01047,-175.5553,68580,1,54.6,13.1,2,1
-19406,201901,94,174,P-27,60.00487,-174.59971,68580,1,59.3,13.1,2,1
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,56.1,13.1,2,42.77327
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,74.4,13.1,2,31.55299
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,73.3,13.1,2,31.55299
-19439,201901,162,161,P-24,59.9942,-172.66908,68580,1,77.3,13.1,2,10.72987
-19411,201901,94,170,R-24,60.66693,-172.74882,68580,1,58.7,13.1,2,1
-19405,201901,94,173,Q-27,60.32847,-174.72027,68580,1,59.6,13.1,2,1
-19418,201901,94,158,PO2524,59.83709,-172.89989,68580,1,73,13.1,2,11.02755
-19211,201901,94,133,Q-21,60.32928,-170.6645,68580,1,74,13.1,2,10.6385
-19012,201901,162,65,C-04,55.66184,-165.80351,68580,1,69.3,13.1,2,1
-19283,201901,162,103,JI1918,57.82608,-168.73784,68580,1,72.9,13.1,2,2.46055
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,69.9,13.2,2,18.50233
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,76.9,13.2,2,4.64256
-19302,201901,94,159,PO2423,59.83477,-172.24578,68580,1,73,13.2,2,56.82594
-19264,201901,162,87,M-01,58.99315,-167.896,68580,1,61.3,13.2,2,1
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,76.2,13.2,2,4.64256
-19199,201901,94,123,L-20,58.66099,-169.78121,68580,1,79,13.2,2,1.91751
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,74.7,13.2,2,7.8506
-19216,201901,94,138,L-24,58.67681,-172.37531,68580,1,60.3,13.2,2,1
-19216,201901,94,138,L-24,58.67681,-172.37531,68580,1,61.4,13.2,2,1
-19470,201901,94,206,V-25,61.98554,-173.74641,68580,1,80.2,13.2,2,70.41377
-19463,201901,94,199,S-27,61.01458,-174.87941,68580,1,58.7,13.2,2,1
-19212,201901,94,134,P-21,60.01924,-170.63711,68580,1,73.7,13.2,2,4.56833
-19280,201901,162,120,JI2120,57.81516,-170.00662,68580,1,69.1,13.3,2,1
-19303,201901,94,160,O-23,59.66327,-171.88137,68580,1,72,13.3,2,15.46999
-19198,201901,94,122,K-20,58.3313,-169.72593,68580,1,74.9,13.3,2,2.85911
-19202,201901,94,124,P-19,60.00377,-169.3345,68580,1,71.8,13.3,2,1
-19197,201901,94,121,J-20,57.98737,-169.68823,68580,1,79.5,13.4,2,1
-19283,201901,162,103,JI1918,57.82608,-168.73784,68580,1,73.1,13.4,2,2.46055
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,74,13.4,2,4.64256
-19208,201901,94,130,O-20,59.66729,-169.90886,68580,1,78.3,13.4,2,7.67908
-19233,201901,162,127,M-21,59.00371,-170.48058,68580,1,76.4,13.4,2,1
-19450,201901,94,186,P-29,60.00004,-175.92272,68580,1,63.2,13.4,2,2.02239
-19238,201901,162,132,L-23,58.66961,-171.71027,68580,1,60.6,13.4,2,2.69319
-19439,201901,162,161,P-24,59.9942,-172.66908,68580,1,84.3,13.4,2,10.72987
-19465,201901,94,201,T-26,61.33748,-174.3348,68580,1,60.2,13.4,2,4.21326
-19402,201901,94,165,Q-22,60.33778,-171.33967,68580,1,62.1,13.4,2,6.88764
-19062,201901,94,80,E-18,56.33987,-168.24856,68580,1,67.4,13.4,2,1
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,74.4,13.4,2,7.8506
-19468,201901,94,204,U-26,61.67007,-174.42728,68580,1,74,13.4,2,80.68989
-19406,201901,94,174,P-27,60.00487,-174.59971,68580,1,62.9,13.4,2,1
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,72.7,13.5,2,4.64256
-19210,201901,94,132,Q-20,60.32774,-170.02717,68580,1,73,13.5,2,7.71074
-19440,201901,162,162,QP2423,60.16258,-172.34322,68580,1,72.2,13.5,2,1
-19479,201901,162,189,T-29,61.32731,-176.30998,68580,1,64.8,13.5,2,1
-19213,201901,94,135,O-21,59.67397,-170.58361,68580,1,74.8,13.5,2,5.45914
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,70.4,13.5,2,42.77327
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,64.8,13.5,2,1
-19238,201901,162,132,L-23,58.66961,-171.71027,68580,1,64.2,13.5,2,2.69319
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,75.4,13.5,2,31.55299
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,76.9,13.5,2,7.8506
-19102,201901,94,112,F-22,56.65996,-170.73255,68580,1,59.3,13.5,2,1
-19466,201901,94,202,T-25,61.33138,-173.59707,68580,1,61.2,13.5,2,2.41848
-19088,201901,94,98,J-18,58.01197,-168.44416,68580,1,81.6,13.6,2,32.13771
-19195,201901,94,119,I-20,57.66851,-169.66866,68580,1,77.6,13.6,2,1
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,79.4,13.6,2,3.16892
-19480,201901,162,190,T-28,61.33526,-175.67964,68580,1,67.1,13.6,2,1
-19208,201901,94,130,O-20,59.66729,-169.90886,68580,1,76.1,13.6,2,7.67908
-19464,201901,94,200,T-27,61.34204,-174.99785,68580,1,60.6,13.6,2,1
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,81.9,13.6,2,1
-19418,201901,94,158,PO2524,59.83709,-172.89989,68580,1,73.2,13.6,2,11.02755
-19234,201901,162,128,M-22,58.99971,-171.11821,68580,1,62.9,13.6,2,1
-19010,201901,162,63,D-04,56.01064,-165.79303,68580,1,67.1,13.6,2,1
-19466,201901,94,202,T-25,61.33138,-173.59707,68580,1,62.2,13.6,2,2.41848
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,74,13.6,2,2.55402
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,68.3,13.7,2,4.64256
-19237,201901,162,131,M-23,58.99759,-171.78612,68580,1,61.8,13.7,2,4.12622
-19409,201901,94,168,S-23,61.00078,-172.16231,68580,1,58.9,13.7,2,11.47475
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,76.1,13.7,2,31.55299
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,72.4,13.7,2,31.55299
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,60.8,13.7,2,7.8506
-19231,201901,162,125,L-22,58.6585,-171.0778,68580,1,58.7,13.7,2,1
-19234,201901,162,128,M-22,58.99971,-171.11821,68580,1,64.3,13.7,2,1
-19233,201901,162,127,M-21,59.00371,-170.48058,68580,1,74.2,13.7,2,1
-19407,201901,94,175,O-27,59.65837,-174.45317,68580,1,64.3,13.8,2,3.94756
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,71.3,13.8,2,29.49454
-19277,201901,162,117,I-22,57.66848,-170.90018,68580,1,62.4,13.8,2,1
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,76,13.8,2,4.64256
-19236,201901,162,130,N-23,59.33174,-171.82886,68580,1,59.8,13.8,2,3.82696
-19238,201901,162,132,L-23,58.66961,-171.71027,68580,1,66.5,13.8,2,2.69319
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,75.6,13.8,2,7.8506
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,60.9,13.8,2,1
-19454,201901,94,190,R-30,60.67027,-176.8226,68580,1,62.3,13.9,2,1
-19212,201901,94,134,P-21,60.01924,-170.63711,68580,1,76.6,13.9,2,4.56833
-19404,201901,94,167,S-22,60.99637,-171.47555,68580,1,75.3,13.9,2,1
-19467,201901,94,203,U-25,61.66948,-173.67274,68580,1,71.1,13.9,2,12.25806
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,80.7,13.9,2,29.49454
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,79.9,13.9,2,29.49454
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,78.2,13.9,2,29.49454
-19401,201901,94,164,Q-23,60.3267,-172.0607,68580,1,61.9,13.9,2,5.60776
-19409,201901,94,168,S-23,61.00078,-172.16231,68580,1,62.3,13.9,2,11.47475
-19413,201901,94,172,S-25,60.99977,-173.49497,68580,1,63.8,13.9,2,1
-19239,201901,162,133,K-23,58.33301,-171.6488,68580,1,66.2,13.9,2,4.6718
-19407,201901,94,175,O-27,59.65837,-174.45317,68580,1,65,14,2,3.94756
-19291,201901,162,99,L-18,58.67294,-168.48868,68580,1,77.9,14,2,18.50233
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,78.7,14,2,29.49454
-19412,201901,94,171,S-24,61.00004,-172.80977,68580,1,77.5,14,2,6.49627
-19196,201901,94,120,JI2019,57.83261,-169.36258,68580,1,78.3,14,2,16.59453
-19484,201901,162,194,V-28,62.00035,-175.80656,68580,1,77.7,14,2,5.68894
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,72.5,14,2,42.77327
-19233,201901,162,127,M-21,59.00371,-170.48058,68580,1,75.6,14,2,1
-19414,201901,94,154,N-24,59.33234,-172.50128,68580,1,66.9,14,2,1
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,76.6,14,2,31.55299
-19450,201901,94,186,P-29,60.00004,-175.92272,68580,1,61.3,14,2,2.02239
-19203,201901,94,125,O-19,59.67059,-169.27125,68580,1,78.3,14,2,2.55402
-19295,201901,162,110,G-22,57.00088,-170.78809,68580,1,64.2,14,2,1
-19241,201901,162,135,I-23,57.66,-171.53644,68580,1,60.9,14,2,2.00998
-19012,201901,162,65,C-04,55.66184,-165.80351,68580,1,71.1,14,2,1
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,64.3,14,2,7.8506
-19440,201901,162,162,QP2423,60.16258,-172.34322,68580,1,79.2,14,2,1
-19480,201901,162,190,T-28,61.33526,-175.67964,68580,1,69.4,14,2,1
-19283,201901,162,103,JI1918,57.82608,-168.73784,68580,1,82.1,14.1,2,2.46055
-19264,201901,162,87,M-01,58.99315,-167.896,68580,1,72.8,14.1,2,1
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,80.1,14.1,2,4.64256
-19415,201901,94,155,ON2524,59.50437,-172.88133,68580,1,65.9,14.1,2,5.54372
-19283,201901,162,103,JI1918,57.82608,-168.73784,68580,1,76.4,14.1,2,2.46055
-19239,201901,162,133,K-23,58.33301,-171.6488,68580,1,62.2,14.1,2,4.6718
-19211,201901,94,133,Q-21,60.32928,-170.6645,68580,1,82.9,14.1,2,10.6385
-19483,201901,162,193,V-27,61.99908,-175.17202,68580,1,74.4,14.1,2,11.48885
-19235,201901,162,129,N-22,59.32573,-171.18238,68580,1,67.3,14.1,2,1
-19438,201901,162,160,P-25,60.00428,-173.2692,68580,1,83.8,14.1,2,7.22222
-19401,201901,94,164,Q-23,60.3267,-172.0607,68580,1,58.9,14.1,2,5.60776
-19482,201901,162,192,U-27,61.65876,-175.0796,68580,1,84.1,14.1,2,1
-19484,201901,162,194,V-28,62.00035,-175.80656,68580,1,83.8,14.1,2,5.68894
-19437,201901,162,159,PO2625,59.83169,-173.5523,68580,1,82.4,14.2,2,4.5716
-19407,201901,94,175,O-27,59.65837,-174.45317,68580,1,65.4,14.2,2,3.94756
-19212,201901,94,134,P-21,60.01924,-170.63711,68580,1,80.8,14.2,2,4.56833
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,77,14.2,2,3.16892
-19402,201901,94,165,Q-22,60.33778,-171.33967,68580,1,61.2,14.2,2,6.88764
-19409,201901,94,168,S-23,61.00078,-172.16231,68580,1,71.8,14.2,2,11.47475
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,68.4,14.2,2,42.77327
-19449,201901,162,171,N-28,59.33945,-175.09689,68580,1,65.2,14.2,2,1
-19238,201901,162,132,L-23,58.66961,-171.71027,68580,1,63.7,14.2,2,2.69319
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,76.8,14.2,2,4.64256
-19438,201901,162,160,P-25,60.00428,-173.2692,68580,1,78.8,14.3,2,7.22222
-19292,201901,162,100,L-19,58.67059,-169.13517,68580,1,80.5,14.3,2,31.55299
-19240,201901,162,134,J-23,58.00116,-171.59948,68580,1,69,14.3,2,7.67547
-19101,201901,94,111,E-22,56.34349,-170.66701,68580,1,66.2,14.3,2,1
-19194,201901,94,118,H-20,57.32356,-169.60239,68580,1,68.3,14.3,2,1
-19241,201901,162,135,I-23,57.66,-171.53644,68580,1,66.8,14.3,2,2.00998
-19239,201901,162,133,K-23,58.33301,-171.6488,68580,1,69,14.3,2,4.6718
-19404,201901,94,167,S-22,60.99637,-171.47555,68580,1,77,14.3,2,1
-19387,201901,162,144,J-26,58.01645,-173.48927,68580,1,67.3,14.3,2,1
-19306,201901,94,163,P-23,60.00217,-171.95134,68580,1,63.7,14.3,2,3.83125
-19416,201901,94,156,O-24,59.67118,-172.5644,68580,1,79.9,14.3,2,6.06945
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,79.3,14.3,2,4.64256
-19437,201901,162,159,PO2625,59.83169,-173.5523,68580,1,82.8,14.4,2,4.5716
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,67.3,14.4,2,3.16892
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,73.7,14.4,2,3.16892
-19282,201901,162,102,J-19,57.99893,-169.05205,68580,1,77.1,14.4,2,4.64256
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,73.9,14.4,2,29.49454
-19205,201901,94,127,M-19,59.01471,-169.16542,68580,1,74.6,14.4,2,1
-19267,201901,162,91,P-18,59.99718,-168.64673,68580,1,67.1,14.4,2,42.77327
-19414,201901,94,154,N-24,59.33234,-172.50128,68580,1,67.9,14.4,2,1
-19413,201901,94,172,S-25,60.99977,-173.49497,68580,1,61.8,14.4,2,1
-19459,201901,94,195,S-28,61.01047,-175.5553,68580,1,78.5,14.4,2,1
-19198,201901,94,122,K-20,58.3313,-169.72593,68580,1,79.8,14.4,2,2.85911
-19234,201901,162,128,M-22,58.99971,-171.11821,68580,1,66.3,14.4,2,1
-19395,201901,162,152,O-26,59.66884,-173.85451,68580,1,74,14.5,2,1
-19233,201901,162,127,M-21,59.00371,-170.48058,68580,1,70.5,14.5,2,1
-19204,201901,94,126,N-19,59.34803,-169.22843,68580,1,79.2,14.5,2,2.16841
-19207,201901,94,129,N-20,59.32686,-169.86517,68580,1,81.2,14.5,2,14.49942
-19403,201901,94,166,R-22,60.6571,-171.43228,68580,1,64.7,14.5,2,10.68595
-19290,201901,162,98,M-18,59.00869,-168.52918,68580,1,67.3,14.5,2,16.04371
-19288,201901,162,96,O-18,59.66813,-168.61609,68580,1,77.5,14.5,2,7.8506
-19483,201901,162,193,V-27,61.99908,-175.17202,68580,1,80.1,14.5,2,11.48885
-19281,201901,162,101,K-19,58.32557,-169.10778,68580,1,84.1,14.5,2,29.49454
-19306,201901,94,163,P-23,60.00217,-171.95134,68580,1,78.9,14.6,2,3.83125
-19195,201901,94,119,I-20,57.66851,-169.66866,68580,1,76.3,14.6,2,1
-19289,201901,162,97,N-18,59.33842,-168.5548,68580,1,70.6,14.6,2,3.16892
